name,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isNodata,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Сабиров Максат Эсенович,2,1,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Республика,Республика - Ата Журт",5,Республика,1.0,357
Сабиров Максат Эсенович,2,1,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Республика,Республика - Ата Журт",6,Республика - Ата Журт,1.0,357
Сабиров Равшанбек Азатович,1,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,358
Савицкий Александр Васильевич,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,359
Садыбакасова Шарипа Садыбакасовна,3,0,89,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,Ак Жол,,",1,Нет данных,2.0,360
Садыбакасова Шарипа Садыбакасовна,3,0,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,Ак Жол,,",2,Нет данных,2.0,360
Садыбакасова Шарипа Садыбакасовна,3,0,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,Ак Жол,,",4,Ак Жол,2.0,360
Садырбаев Дооронбек,3,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,,",1,Нет данных,1.0,361
Садырбаев Дооронбек,3,0,85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,,",2,Нет данных,1.0,361
Садырбаев Дооронбек,3,0,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,,",3,Ата-Журт,1.0,361
Садырбаева Гуласал,1,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,362
Сакебаев Советбек Абдышевич,1,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,363
Сакебаев Эркин Абдышевич,1,0,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,364
Салахудинов Жалаллидин Сабахидинович,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,365
Салимов Турсунтай Аблизович,1,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,366
Салымбеков Аскар Мааткабылович,2,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,Ак Жол,,",3,Алга Кыргызстан,1.0,367
Салымбеков Аскар Мааткабылович,2,1,37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,Ак Жол,,",4,Ак Жол,1.0,367
Салымбеков Мамытбай Маткабылович,2,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,,СДПК,",3,Алга Кыргызстан,2.0,368
Салымбеков Мамытбай Маткабылович,2,1,100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,,СДПК,",5,СДПК,2.0,368
Салянова Аида Женишбековна,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,369
Самаев Урматбек Обозбекович,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,370
Самаков Карганбек Садыкович,3,0,34,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата Мекен,",2,Нет данных,2.0,371
Самаков Карганбек Садыкович,3,0,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата Мекен,",3,Самовыдвиженец,2.0,371
Самаков Карганбек Садыкович,3,0,34,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата Мекен,",5,Ата Мекен,2.0,371
Самат Гульнара-Клара,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,372
Саматов Жыргалбек Алимбаевич,1,0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,373
Самигуллина Альфия Эльдаровна,1,0,131,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,СДПК",6,СДПК,,374
Сан Борис Анатольевич,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,375
Сапарбаев Жоомарт Рахатович,1,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,376
Сариев Темир Аргембаевич,2,0,84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,,",2,Нет данных,1.0,377
Сариев Темир Аргембаевич,2,0,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,,",3,Самовыдвиженец,1.0,377
Сарпашев Тайырбек Дуйшекеевич,2,0,83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,",Нет данных,Алга Кыргызстан,,,",2,Нет данных,1.0,378
Сарпашев Тайырбек Дуйшекеевич,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,",Нет данных,Алга Кыргызстан,,,",3,Алга Кыргызстан,1.0,378
Сарсейитов Исланбек Зайырбекович,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,379
Сарыгулов Дастан Исламович,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,380
Сасыкбаева Асия Айтбаевна,1,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,381
Сатыбалдиев Жанторо Жолдошевич,1,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,,,",3,Самовыдвиженец,,382
Сатыбалдиев Кыянбек Урмаматович,1,0,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,СДПК",6,СДПК,,383
Сейтказиев Анаш Токтосунович,1,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Партия коммунистов КР,,",4,Партия коммунистов КР,,384
Сидоренко Раиса Васильевна,1,0,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,385
Скрипкина Галина Анатольевна,3,0,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,СДПК,СДПК,СДПК",4,СДПК,1.0,386
Скрипкина Галина Анатольевна,3,0,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,СДПК,СДПК,СДПК",5,СДПК,1.0,386
Скрипкина Галина Анатольевна,3,0,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,СДПК,СДПК,СДПК",6,СДПК,1.0,386
Строкова Евгения Григорьевна,1,0,144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,СДПК",6,СДПК,,387
Субанбеков Бакирдин Жамалович,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,388
Субанбеков Таалайбек Джамалович,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,,,",3,Самовыдвиженец,,389
Субанов Мырзакан Усурканович,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,390
Суваналиев Омурбек Исакович,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,391
Сулайманов Алтынбек Турдубаевич,3,1,34,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ак Жол,Республика,Бир Бол",4,Ак Жол,1.0,392
Сулайманов Алтынбек Турдубаевич,3,1,87,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ак Жол,Республика,Бир Бол",5,Республика,1.0,392
Сулайманов Алтынбек Турдубаевич,3,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ак Жол,Республика,Бир Бол",6,Бир Бол,1.0,392
Сулайманов Нурлан Чолпонбаевич,1,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,393
Сулейманов Бахадыр Искакович,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,394
Султаналиева Гульжамал Тиленбаевна,1,0,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Партия коммунистов КР,,",4,Партия коммунистов КР,,395
Султанбекова Чолпон Аалыевна,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,",,,,Республика,Кыргызстан",5,Республика,1.0,396
Султанбекова Чолпон Аалыевна,2,1,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,",,,,Республика,Кыргызстан",6,Кыргызстан,1.0,396
Султанов Абдыкапар Маданбекович,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,,,Онугуу-Прогресс",6,Онугуу-Прогресс,,397
Султанов Акылбек Шакирович,1,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,398
Султанов Алымбай Алымбекович,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,399
Султанов Бекболот Мырзакасымович,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,400
Султанов Марат Абдыразакович,3,0,80,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата-Журт,",2,Нет данных,2.0,401
Султанов Марат Абдыразакович,3,0,33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата-Журт,",3,Самовыдвиженец,2.0,401
Султанов Марат Абдыразакович,3,0,65,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Самовыдвиженец,,Ата-Журт,",5,Ата-Журт,2.0,401
Сурабалдиева Эльвира Жыргалбековна,1,0,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,СДПК",6,СДПК,,402
Суракматов Азиз Эмильбекович,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,403
Сыдыгалиев Бектен Качкыналиевич,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,404
Сыдыгалиев Нурбек Омурбекович,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,405
Сыдыков Бактыбек Усенович,1,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,406
Сыдыков Усен,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,407
Сыдыков Шералы Матенович,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,408
Сыдыкова Лейла Чынтургановна,1,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,409
Тагаев Айтибай Султанович,2,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,Ак Жол,,",3,Алга Кыргызстан,1.0,410
Тагаев Айтибай Султанович,2,1,32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,Ак Жол,,",4,Ак Жол,1.0,410
Тагаев Рашид Бакирович,2,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,Ак Жол,,",3,Самовыдвиженец,1.0,411
Тагаев Рашид Бакирович,2,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,Ак Жол,,",4,Ак Жол,1.0,411
Тагаев Эрмамат Султанович,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,412
Талиева Камила Абдыразаковна,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,413
Ташиев Камчыбек Кыдыршаевич,2,0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,,Ата-Журт,",3,Самовыдвиженец,2.0,414
Ташиев Камчыбек Кыдыршаевич,2,0,58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,,Ата-Журт,",5,Ата-Журт,2.0,414
Таштанбеков Акбокон Дукенович,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,415
Текебаев Омурбек Чиркешович,5,1,44,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,Ата Мекен,Ата Мекен",1,Нет данных,2.0,416
Текебаев Омурбек Чиркешович,5,1,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,Ата Мекен,Ата Мекен",2,Нет данных,2.0,416
Текебаев Омурбек Чиркешович,5,1,25,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,Ата Мекен,Ата Мекен",3,Ата-Журт,2.0,416
Текебаев Омурбек Чиркешович,5,1,40,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,Ата Мекен,Ата Мекен",5,Ата Мекен,2.0,416
Текебаев Омурбек Чиркешович,5,1,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Ата-Журт,,Ата Мекен,Ата Мекен",6,Ата Мекен,2.0,416
Тентиев Дженишбек Абдиевич,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,417
Тербишалиев Данияр Омурзакович,1,0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,418
Тилебалиев Адылбек Казыбекович,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,419
Тиллаев Таабалды Гапырович,1,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,420
Тойчубеков Юруслан Жуманович,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,421
Токоев Иса Насыралиевич,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",1,Нет данных,1.0,422
Токоев Иса Насыралиевич,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",2,Нет данных,1.0,422
Токтоболотов Малабек Анашевич,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,423
Токтомышев Советбек,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,424
Токторов Алмазбек Сатиевич,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,425
Токтошев Эмиль Токтакунович,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,426
Тологонов Райкан,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,427
Толоконцев Владимир Григорьевич,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,428
Толонов Арапбай,4,0,80,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Самовыдвиженец,Ак Жол,,",1,Нет данных,1.0,429
Толонов Арапбай,4,0,32,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Самовыдвиженец,Ак Жол,,",2,Нет данных,1.0,429
Толонов Арапбай,4,0,35,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Самовыдвиженец,Ак Жол,,",3,Самовыдвиженец,1.0,429
Толонов Арапбай,4,0,30,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,Самовыдвиженец,Ак Жол,,",4,Ак Жол,1.0,429
Толонов Данияр Эрмекович,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,430
Торобаев Бакыт Эргешевич,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ак Жол,Республика,Онугуу-Прогресс",4,Ак Жол,1.0,431
Торобаев Бакыт Эргешевич,3,1,88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ак Жол,Республика,Онугуу-Прогресс",5,Республика,1.0,431
Торобаев Бакыт Эргешевич,3,1,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ак Жол,Республика,Онугуу-Прогресс",6,Онугуу-Прогресс,1.0,431
Торобаев Эргеш Торобаевич,3,0,53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Нет данных,Нет данных,Алга Кыргызстан,,,",1,Нет данных,1.0,432
Торобаев Эргеш Торобаевич,3,0,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Нет данных,Нет данных,Алга Кыргызстан,,,",2,Нет данных,1.0,432
Торобаев Эргеш Торобаевич,3,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Нет данных,Нет данных,Алга Кыргызстан,,,",3,Алга Кыргызстан,1.0,432
Торобеков Нурлан Надирович,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,433
Торокулов Дуйшон Гуламкадырович,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,434
Тотонов Нурбек Темирбекович,1,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,435
Тулендыбаев Пархат Розымович,2,1,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,Ак Жол,,Республика - Ата Журт",4,Ак Жол,2.0,436
Тулендыбаев Пархат Розымович,2,1,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,Ак Жол,,Республика - Ата Журт",6,Республика - Ата Журт,2.0,436
Тулубердиев Жамалбек Тулебердиевич,1,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,437
Туманбаева Рада Мураталыевна,1,0,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,438
Туманов Кубанычбек Туманович,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,439
Туманов Токтогул Туманович,1,0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,440
Турдумамбетов Жолдошбек,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,441
Турсунбаев Азизбек Атакозуевич,3,1,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Самовыдвиженец,Ак Жол,,Кыргызстан",3,Самовыдвиженец,2.0,442
Турсунбаев Азизбек Атакозуевич,3,1,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Самовыдвиженец,Ак Жол,,Кыргызстан",4,Ак Жол,2.0,442
Турсунбаев Азизбек Атакозуевич,3,1,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Самовыдвиженец,Ак Жол,,Кыргызстан",6,Кыргызстан,2.0,442
Турсунбеков Чыныбай Акунович,2,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,СДПК",5,СДПК,1.0,443
Турсунбеков Чыныбай Акунович,2,0,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,СДПК",6,СДПК,1.0,443
Турусбеков Бактыбек Сагындыкович,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,444
Турускулов Жыргалбек Куручбекович,1,0,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,445
Тюлеев Нариман Ташболотович,1,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,446
Узакбаев Абылкайыр Осмонбекович,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,,,Онугуу-Прогресс",6,Онугуу-Прогресс,,447
Узакбаев Талантбек Макишович,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,448
Узакбаев Эмильбек Узакбаевич,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,449
Урманаев Султан Исакунович,2,0,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,Самовыдвиженец,,,",1,Нет данных,2.0,450
Урманаев Султан Исакунович,2,0,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,Самовыдвиженец,,,",3,Самовыдвиженец,2.0,450
Усенов Данияр Токтогулович,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,451
Усубалиев Турдакун Усубалиевич,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",1,Нет данных,1.0,452
Усубалиев Турдакун Усубалиевич,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",2,Нет данных,1.0,452
Фаттахов Бахтияржан Азизович,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,453
Хакимов Абдумуталип Мирзарахимович,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,",,Алга Кыргызстан,,,",3,Алга Кыргызстан,,454
Худайбергенов Болот Джузумкулович,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,455
Чекиев Турдубек Узакбаевич,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,456
Чойбеков Руслан Нуркалиевич,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,457
Чолпонбаев Мукар Шалтакович,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,458
Чолпонбаев Улан Сапарбекович,2,1,69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",5,Ата-Журт,1.0,459
Чолпонбаев Улан Сапарбекович,2,1,87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",6,Республика - Ата Журт,1.0,459
Чотонов Дуйшенкул Тезекбаевич,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,460
Чудинов Игорь Витальевич,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,461
Чырмашев Сатывалды Чырмашевич,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,462
Шабанова Татьяна Владимировна,1,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,463
Шабатоев Руслан Алымкулович,1,0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,СДПК,,",4,СДПК,,464
Шадиев Аскарбек Алимбаевич,4,1,61,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",2,Нет данных,2.0,465
Шадиев Аскарбек Алимбаевич,4,1,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",3,Алга Кыргызстан,2.0,465
Шадиев Аскарбек Алимбаевич,4,1,25,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",4,Ак Жол,2.0,465
Шадиев Аскарбек Алимбаевич,4,1,25,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",6,Бир Бол,2.0,465
Шайлиева Токон Асановна,1,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,466
Шайназаров Тынчтык Урайимович,2,1,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Республика,Онугуу-Прогресс",5,Республика,1.0,467
Шайназаров Тынчтык Урайимович,2,1,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Республика,Онугуу-Прогресс",6,Онугуу-Прогресс,1.0,467
